Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Count,Modified
6392213,4,,,2011-06-17T21:50:29,,0,,734069,,734069,,2011-06-17T22:46:13,2011-06-17T22:46:13,,0,,,,,0
10310719,5,,,2012-04-25T06:52:20,,0,,467546,,467546,,2012-09-05T18:25:49,2012-09-05T18:25:49,,0,,,,,0
24943988,5,,,2014-07-24T21:07:42,,0,,143897,,143897,,2014-07-24T21:56:47,2014-07-24T21:56:47,,0,,,,,0
30678159,4,,,2015-06-06T01:51:28,,0,,1423773,,1423773,,2015-06-06T03:26:40,2015-06-06T03:26:40,,0,,,,,0
17669028,4,,,2013-07-16T05:55:43,,0,,1366871,,253056,,2013-07-16T06:30:47,2013-07-16T06:30:47,,0,,,,,0
5698808,5,,,2011-04-18T05:21:06,,0,,185655,,918414,,2012-06-23T21:16:48,2012-06-23T21:16:48,,0,,,2012-04-19T19:31:13,,0
15028082,5,,,2013-02-22T15:54:52,,0,,240564,,240564,,2013-03-05T20:24:38,2013-03-05T20:24:38,,0,,,,,0
22998289,4,,,2014-04-10T20:24:38,,0,,2824961,,2824961,,2014-04-10T20:30:07,2014-04-10T20:30:07,,0,,,,,0
22807650,5,,,2014-04-02T09:50:42,,0,,-1,,-1,,2014-04-02T09:50:42,2014-04-02T09:50:42,,0,,,,,0
13381641,5,,,2012-11-14T15:19:07,,0,,1171134,,656131,,2013-06-16T04:36:10,2013-06-16T04:36:10,,0,,,,,0
21822449,4,,,2014-02-17T06:44:13,,0,,2490343,,2490343,,2014-02-17T06:51:29,2014-02-17T06:51:29,,0,,,,,0
27852054,5,,,2015-01-09T00:32:46,,0,,-1,,-1,,2015-01-09T00:32:46,2015-01-09T00:32:46,,0,,,,,0
6768783,5,,,2011-07-20T21:28:39,,0,,56338,,1675568,,2015-01-25T18:06:19,2015-01-25T18:06:19,,0,,,,,0
12784803,5,,,2012-10-08T15:30:01,,0,,1374267,,634576,,2016-02-10T14:47:33,2016-02-10T14:47:33,,0,,,,,0
20040673,4,,,2013-11-18T05:25:03,,0,,2982225,,2982225,,2013-11-18T09:29:54,2013-11-18T09:29:54,,0,,,,,0
24177130,5,,,2014-06-12T05:36:33,,0,,2864740,,2864740,,2014-06-12T05:55:58,2014-06-12T05:55:58,,0,,,,,0
27564803,5,,,2014-12-19T11:09:17,,0,,3013234,,64046,,2014-12-19T19:51:01,2014-12-19T19:51:01,,0,,,,,0
16121866,5,,,2013-04-20T15:10:25,,0,,1137174,,1137174,,2013-04-20T15:25:15,2013-04-20T15:25:15,,0,,,,,0
26659761,4,,,2014-10-30T17:38:12,,0,,1430492,,1464112,,2015-06-11T06:26:38,2015-06-11T06:26:38,,0,,,,,0
45978381,4,,,2017-08-31T09:48:24,,0,,2968650,,2968650,,2017-08-31T22:02:44,2017-08-31T22:02:44,,0,,,,,0
9835269,5,,,2012-03-23T07:02:58,,0,,83039,,83039,,2012-03-23T09:53:49,2012-03-23T09:53:49,,0,,,,,0
28219399,5,,,2015-01-29T16:13:26,,0,,-1,,-1,,2015-01-29T16:13:26,2015-01-29T16:13:26,,0,,,,,0
7048811,4,,,2011-08-13T05:39:20,,0,,125407,,1256041,,2015-09-09T10:44:28,2015-09-09T10:44:28,,0,,,,,0
14975655,5,,,2013-02-20T08:52:37,,0,,2236166,,2236166,,2017-03-15T20:55:39,2017-03-15T20:55:39,,0,,,,,0
5731245,4,,,2011-04-20T13:39:14,,0,,1496630,,1496630,,2012-07-26T15:29:49,2012-07-26T15:29:49,,0,,,,,0
21138838,4,,,2014-01-15T13:34:13,,0,,2824961,,2824961,,2014-01-15T13:41:34,2014-01-15T13:41:34,,0,,,,,0
42914418,4,,,2017-03-20T21:37:23,,0,,-1,,-1,,2017-03-20T21:37:23,2017-03-20T21:37:23,,0,,,,,0
9147914,5,,,2012-02-05T08:23:47,,0,,448527,,547588,,2013-02-09T15:51:06,2013-02-09T15:51:06,,0,,,,,0
19705963,5,,,2013-10-31T12:00:12,,0,,1952862,,1952862,,2013-10-31T12:33:28,2013-10-31T12:33:28,,0,,,,,0
4950976,5,,,2011-02-09T21:55:00,,0,,404335,,521326,,2016-08-23T10:03:07,2016-08-23T10:03:07,,0,,,,,0
9043744,4,,,2012-01-28T07:43:30,,0,,744588,,744588,,2012-01-28T09:24:52,2012-01-28T09:24:52,,0,,,,,0
11699029,4,,,2012-07-28T06:59:54,,0,,1465910,,1465910,,2012-07-28T08:37:28,2012-07-28T08:37:28,,0,,,,,0
6948873,4,,,2011-08-04T21:39:17,,0,,551406,,551406,,2011-08-04T23:01:27,2011-08-04T23:01:27,,0,,,,,0
41162855,5,,,2016-12-15T11:18:12,,0,,462627,,462627,,2016-12-15T11:18:12,2016-12-15T11:18:12,,0,,,,,0
49480556,5,,,2018-03-25T20:22:07,,0,,-1,,-1,,2018-03-25T20:22:07,2018-03-25T20:22:07,,0,,,,,0
23746832,5,,,2014-05-19T20:41:13,,0,,1089733,,1089733,,2014-05-19T20:44:12,2014-05-19T20:44:12,,0,,,,,0
29415668,4,,,2015-04-02T14:36:55,,0,,1371778,,2649012,,2016-07-20T10:48:00,2016-07-20T10:48:00,,0,,,,,0
13044033,4,,,2012-10-24T06:36:19,,0,,927844,,927844,,2012-10-24T06:45:21,2012-10-24T06:45:21,,0,,,,,0
8863845,5,,,2012-01-14T17:13:51,,0,,850882,,850882,,2012-01-14T17:36:11,2012-01-14T17:36:11,,0,,,,,0
29714952,5,,,2015-04-18T08:45:31,,0,,3622940,,3622940,,2015-04-18T10:11:58,2015-04-18T10:11:58,,0,,,,,0
46508836,5,,,2017-10-01T03:03:31,,0,,1365014,,1365014,,2017-10-01T16:10:10,2017-10-01T16:10:10,,0,,,,,0
27735259,5,,,2015-01-01T22:25:15,,0,,1807667,,1807667,,2015-01-01T23:36:16,2015-01-01T23:36:16,,0,,,,,0
21229056,5,,,2014-01-20T08:15:42,,0,,248703,,248703,,2014-10-13T12:50:59,2014-10-13T12:50:59,,0,,,,,0
10455972,4,,,2012-05-04T20:50:12,,0,,1001985,,4953079,,2016-10-01T09:44:54,2016-10-01T09:44:54,,0,,,,,0
40897680,4,,,2016-11-30T20:34:37,,0,,866741,,866741,,2016-12-02T04:54:28,2016-12-02T04:54:28,,0,,,,,0
10016777,5,,,2012-04-04T18:04:03,,0,,636019,,636019,,2012-04-04T18:04:03,2012-04-04T18:04:03,,0,,,,,0
18725311,4,,,2013-09-10T17:27:19,,0,,34290,,34290,,2013-09-10T18:57:52,2013-09-10T18:57:52,,0,,,,,0
8412771,5,,,2011-12-07T09:11:08,,0,,410636,,2486888,,2018-02-23T13:48:16,2018-02-23T13:48:16,,0,,,,,0
40326556,4,,,2016-10-30T06:25:25,,0,,-1,,-1,,2016-10-30T06:25:25,2016-10-30T06:25:25,,0,,,,,0
19566458,5,,,2013-10-24T12:51:15,,0,,46375,,6095508,,2017-10-13T13:57:21,2017-10-13T13:57:21,,0,,,,,0
36577489,5,,,2016-04-12T15:18:35,,0,,43615,,43615,,2016-04-12T18:29:44,2016-04-12T18:29:44,,0,,,,,0
5042768,4,,,2011-02-18T14:55:50,,0,,330565,,330565,,2011-02-18T15:01:08,2011-02-18T15:01:08,,0,,,,,0
33924013,4,,,2015-11-25T18:33:18,,0,,3001626,,3001626,,2015-11-25T18:33:18,2015-11-25T18:33:18,,0,,,,,0
19754350,4,,,2013-11-03T15:05:10,,0,,1003917,,1003917,,2013-11-03T15:16:32,2013-11-03T15:16:32,,0,,,,,0
7672873,4,,,2011-10-06T10:10:53,,0,,83005,,83005,,2011-10-06T10:33:30,2011-10-06T10:33:30,,0,,,,,0
28813621,4,,,2015-03-02T15:37:34,,0,,3653989,,3653989,,2015-03-02T17:27:41,2015-03-02T17:27:41,,0,,,,,0
43251105,4,,,2017-04-06T09:29:42,,0,,1835470,,1835470,,2017-04-07T07:51:47,2017-04-07T07:51:47,,0,,,,,0
30453753,4,,,2015-05-26T08:46:43,,0,,2766176,,2766176,,2015-05-26T08:46:43,2015-05-26T08:46:43,,0,,,,,0
35038387,4,,,2016-01-27T13:14:05,,0,,3467532,,3467532,,2016-01-27T15:19:43,2016-01-27T15:19:43,,0,,,,,0
8375347,5,,,2011-12-04T12:42:02,,0,,19750,,19750,,2012-07-14T14:07:31,2012-07-14T14:07:31,,0,,,,,0
12225564,5,,,2012-09-01T06:45:56,,0,,384115,,1022281,,2013-05-03T14:53:38,2013-05-03T14:53:38,,0,,,,,0
9156215,4,,,2012-02-06T06:11:27,,0,,867232,,867232,,2012-02-06T06:58:41,2012-02-06T06:58:41,,0,,,,,0
36577465,4,,,2016-04-12T15:17:20,,0,,-1,,-1,,2016-04-12T15:17:20,2016-04-12T15:17:20,,0,,,,,0
9290697,4,,,2012-02-15T09:22:12,,0,,634025,,634025,,2012-02-15T12:15:07,2012-02-15T12:15:07,,0,,,,,0
8693866,4,,,2012-01-01T15:37:07,,0,,744588,,744588,,2012-01-01T15:48:58,2012-01-01T15:48:58,,0,,,,,0
9280896,5,,,2012-02-14T16:55:57,,0,,805687,,805687,,2012-02-14T22:57:05,2012-02-14T22:57:05,,0,,,,,0
11138539,4,,,2012-06-21T12:49:10,,0,,496127,,496127,,2012-06-21T15:03:43,2012-06-21T15:03:43,,0,,,,,0
5873592,4,,,2011-05-03T17:53:22,,0,,374293,,374293,,2011-05-03T18:13:42,2011-05-03T18:13:42,,0,,,,,0
11967753,4,,,2012-08-15T10:29:09,,0,,142637,,1709587,,2014-11-22T00:47:13,2014-11-22T00:47:13,,0,,,,,0
21314119,4,,,2014-01-23T16:37:29,,0,,772868,,772868,,2014-01-23T16:39:37,2014-01-23T16:39:37,,0,,,,,0
9064554,5,,,2012-01-30T13:22:41,,0,,-1,,-1,,2012-01-30T13:22:41,2012-01-30T13:22:41,,0,,,,,0
12001398,4,,,2012-08-17T07:15:34,,0,,118500,,118500,,2012-08-17T07:22:18,2012-08-17T07:22:18,,0,,,,,0
17953425,4,,,2013-07-30T17:22:38,,0,,2152558,,74757,,2013-07-30T21:43:22,2013-07-30T21:43:22,,0,,,,,0
11629141,5,,,2012-07-24T10:42:20,,0,,-1,,-1,,2012-07-24T10:42:20,2012-07-24T10:42:20,,0,,,,,0
15508608,5,,,2013-03-19T19:23:31,,0,,352672,,352672,,2013-03-19T19:27:01,2013-03-19T19:27:01,,0,,,,,0
11161415,4,,,2012-06-22T17:40:15,,0,,981959,,981959,,2012-06-23T00:14:48,2012-06-23T00:14:48,,0,,,,,0
16083548,5,,,2013-04-18T12:55:12,,0,,432216,,1549844,,2013-08-11T03:40:11,2013-08-11T03:40:11,,0,,,,,0
29585697,4,,,2015-04-12T03:39:38,,0,,2779389,,15168,,2015-05-01T22:34:37,2015-05-01T22:34:37,,0,,,,,0
21235861,5,,,2014-01-20T13:54:03,,0,,2173917,,3848833,,2015-12-03T12:45:01,2015-12-03T12:45:01,,0,,,,,0
11409888,5,,,2012-07-10T08:58:30,,0,,171278,,171278,,2012-07-10T19:20:23,2012-07-10T19:20:23,,0,,,,,0
26035414,4,,,2014-09-25T09:45:47,,0,,388389,,388389,,2014-09-25T10:57:04,2014-09-25T10:57:04,,0,,,,,0
4998454,4,,,2011-02-14T23:16:21,,0,,20147,,102937,,2011-02-14T23:24:23,2011-02-14T23:24:23,,0,,,,,0
11262530,4,,,2012-06-29T13:16:51,,0,,489741,,489741,,2012-06-29T16:56:50,2012-06-29T16:56:50,,0,,,,,0
7685465,5,,,2011-10-07T09:37:17,,0,,420282,,420282,,2011-10-07T10:29:30,2011-10-07T10:29:30,,0,,,,,0
21988306,5,,,2014-02-24T12:49:45,,0,,2107657,,256431,,2014-04-29T14:30:25,2014-04-29T14:30:25,,0,,,,,0
9391312,5,,,2012-02-22T08:21:35,,0,,657354,,771848,,2013-04-20T18:17:26,2013-04-20T18:17:26,,0,,,,,0
50272601,4,,,2018-05-10T12:06:59,,0,,9086491,,9086491,,2018-05-10T15:05:21,2018-05-10T15:05:21,,0,,,,,0
30651482,4,,,2015-06-04T18:30:56,,0,,1115897,,1115897,,2015-06-05T00:20:37,2015-06-05T00:20:37,,0,,,,,0
28856001,5,,,2015-03-04T13:42:08,,0,,-1,,-1,,2015-03-04T13:42:08,2015-03-04T13:42:08,,0,,,,,0
9413290,4,,,2012-02-23T12:42:46,,0,,126142,,126142,,2012-02-23T14:15:27,2012-02-23T14:15:27,,0,,,,,0
24574922,4,,,2014-07-04T12:57:49,,0,,1619950,,1619950,,2014-07-04T13:13:26,2014-07-04T13:13:26,,0,,,,,0
7718954,5,,,2011-10-10T21:33:23,,0,,-1,,-1,,2011-10-10T21:33:23,2011-10-10T21:33:23,,0,,,,,0
44468901,5,,,2017-06-10T02:17:55,,0,,-1,,-1,,2017-06-10T02:17:55,2017-06-10T02:17:55,,0,,,,,0
17971392,5,,,2013-07-31T13:12:17,,0,,1553081,,2384778,,2014-06-04T17:27:23,2014-06-04T17:27:23,,0,,,,,0
6218858,4,,,2011-06-02T18:40:50,,0,,463825,,463825,,2011-06-02T21:30:12,2011-06-02T21:30:12,,0,,,,,0
18703380,4,,,2013-09-09T17:06:33,,0,,168868,,168868,,2013-09-09T17:06:33,2013-09-09T17:06:33,,0,,,,,0
5783571,5,,,2011-04-25T21:36:54,,0,,633239,,4684058,,2016-03-18T18:08:05,2016-03-18T18:08:05,,0,,,,,0
8357411,5,,,2011-12-02T13:56:26,,0,,-1,,-1,,2011-12-02T13:56:26,2011-12-02T13:56:26,,0,,,,,0
21149402,5,,,2014-01-15T22:14:35,,0,,5606016,,5606016,,2016-03-11T23:57:34,2016-03-11T23:57:34,,0,,,,,0
17951051,4,,,2013-07-30T15:20:49,,0,,2152558,,2152558,,2013-07-30T16:39:25,2013-07-30T16:39:25,,0,,,,,0
10088296,4,,,2012-04-10T11:54:58,,0,,659804,,659804,,2012-04-10T11:54:58,2012-04-10T11:54:58,,0,,,,,0
19437688,5,,,2013-10-17T21:31:15,,0,,1292464,,1292464,,2013-10-18T00:10:23,2013-10-18T00:10:23,,0,,,,,0
15306524,4,,,2013-03-09T02:37:21,,0,,1393072,,1393072,,2013-03-09T03:28:38,2013-03-09T03:28:38,,0,,,,,0
21512159,4,,,2014-02-02T15:11:54,,0,,1634069,,1634069,,2014-02-02T15:29:19,2014-02-02T15:29:19,,0,,,,,0
8407565,5,,,2011-12-06T22:07:59,,0,,-1,,-1,,2011-12-06T22:07:59,2011-12-06T22:07:59,,0,,,,,0
19493366,5,,,2013-10-21T11:31:21,,0,,10696,,10696,,2013-10-21T14:01:38,2013-10-21T14:01:38,,0,,,,,0
44185250,5,,,2017-05-25T16:18:23,,0,,5343387,,5343387,,2017-05-28T08:58:29,2017-05-28T08:58:29,,0,,,,,0
9811393,4,,,2012-03-21T19:17:59,,0,,839601,,1862812,,2015-03-25T07:45:13,2015-03-25T07:45:13,,0,,,,,0
15225032,4,,,2013-03-05T13:28:56,,0,,157247,,157247,,2013-03-05T13:28:56,2013-03-05T13:28:56,,0,,,,,0
9972781,5,,,2012-04-02T08:02:18,,0,,1559219,,3775798,,2017-05-13T01:24:41,2017-05-13T01:24:41,,0,,,,,0
29155877,5,,,2015-03-19T22:05:34,,0,,122012,,122012,,2015-03-20T00:19:59,2015-03-20T00:19:59,,0,,,,,0
44405487,5,,,2017-06-07T06:50:34,,0,,-1,,-1,,2017-06-07T06:50:34,2017-06-07T06:50:34,,0,,,,,0
29416225,4,,,2015-04-02T15:03:31,,0,,4099593,,4099593,,2015-04-02T16:01:26,2015-04-02T16:01:26,,0,,,,,0
10414408,4,,,2012-05-02T13:08:00,,0,,760306,,760306,,2012-05-02T17:43:45,2012-05-02T17:43:45,,0,,,,,0
5032231,4,,,2011-02-17T17:16:46,,0,,15366,,188331,,2013-02-27T08:49:36,2013-02-27T08:49:36,,0,,,,,0
15194325,5,,,2013-03-04T03:57:12,,0,,1646752,,2606013,,2013-10-17T15:33:12,2013-10-17T15:33:12,,0,,,,,0
14393289,5,,,2013-01-18T06:04:32,,0,,184100,,184100,,2013-01-18T06:08:09,2013-01-18T06:08:09,,0,,,,,0
27447074,4,,,2014-12-12T15:40:21,,0,,1672895,,1672895,,2014-12-12T17:31:07,2014-12-12T17:31:07,,0,,,,,0
15513830,5,,,2013-03-20T01:44:20,,0,,-1,,-1,,2013-03-20T01:44:20,2013-03-20T01:44:20,,0,,,,,0
10894565,5,,,2012-06-05T09:12:25,,0,,750040,,750040,,2012-06-05T21:40:13,2012-06-05T21:40:13,,0,,,,,0
28092694,5,,,2015-01-22T15:35:17,,0,,3651607,,3651607,,2015-01-22T15:59:39,2015-01-22T15:59:39,,0,,,,,0
16130321,5,,,2013-04-21T10:43:12,,0,,154603,,51428,,2013-04-23T11:58:20,2013-04-23T11:58:20,,0,,,,,0
16905855,4,,,2013-06-03T21:06:48,,0,,1006863,,1375209,,2014-03-31T15:25:15,2014-03-31T15:25:15,,0,,,,,0
11282257,4,,,2012-07-01T13:12:24,,0,,1069068,,7740,,2014-04-06T14:54:07,2014-04-06T14:54:07,,0,,,,,0
14903810,5,,,2013-02-15T21:44:32,,0,,-1,,-1,,2013-02-15T21:44:32,2013-02-15T21:44:32,,0,,,,,0
5378876,5,,,2011-03-21T14:18:22,,0,,4194,,214668,,2015-04-23T02:19:13,2015-04-23T02:19:13,,0,,,,,0
14709138,4,,,2013-02-05T13:54:00,,0,,311343,,311343,,2013-02-05T14:00:59,2013-02-05T14:00:59,,0,,,,,0
15699501,4,,,2013-03-29T07:58:46,,0,,1937875,,1937875,,2013-03-29T08:16:24,2013-03-29T08:16:24,,0,,,,,0
11888756,4,,,2012-08-09T17:24:29,,0,,8562,,8562,,2012-08-09T17:33:21,2012-08-09T17:33:21,,0,,,,,0
24972385,5,,,2014-07-26T15:06:03,,0,,1675568,,1474512,,2015-04-09T11:52:48,2015-04-09T11:52:48,,0,,,,,0
48673086,4,,,2018-02-07T20:56:50,,0,,67153,,67153,,2018-02-07T20:56:50,2018-02-07T20:56:50,,0,,,,,0
5388174,4,,,2011-03-22T07:46:02,,0,,649408,,63550,,2013-02-09T11:43:06,2013-02-09T11:43:06,,0,,,,,0
30903414,5,,,2015-06-17T22:19:31,,0,,95674,,95674,,2015-06-18T00:04:09,2015-06-18T00:04:09,,0,,,,,0
39537190,4,,,2016-09-16T17:32:54,,0,,2411320,,2411320,,2016-09-18T00:19:21,2016-09-18T00:19:21,,0,,,,,0
5662461,4,,,2011-04-14T11:22:57,,0,,3607064,,3607064,,2014-08-21T06:39:56,2014-08-21T06:39:56,,0,,,,,0
48682868,4,,,2018-02-08T10:11:57,,0,,6068,,6068,,2018-02-08T10:11:57,2018-02-08T10:11:57,,0,,,,,0
7749893,5,,,2011-10-13T05:40:55,,0,,-1,,-1,,2011-10-13T05:40:55,2011-10-13T05:40:55,,0,,,,,0
16959453,4,,,2013-06-06T10:14:49,,0,,1771795,,1771795,,2013-06-06T10:25:11,2013-06-06T10:25:11,,0,,,,,0
20477923,4,,,2013-12-09T18:28:52,,0,,592898,,150868,,2018-04-05T05:07:14,2018-04-05T05:07:14,,0,,,,,0
25384296,4,,,2014-08-19T13:10:43,,0,,3403161,,3403161,,2014-08-19T13:22:59,2014-08-19T13:22:59,,0,,,,,0
29645003,5,,,2015-04-15T08:15:05,,0,,363573,,363573,,2015-04-15T09:11:17,2015-04-15T09:11:17,,0,,,,,0
47784142,4,,,2017-12-13T01:22:52,,0,,4609915,,4609915,,2017-12-13T05:50:19,2017-12-13T05:50:19,,0,,,,,0
35169617,4,,,2016-02-03T06:03:42,,0,,3342739,,4114907,,2018-04-30T00:10:53,2018-04-30T00:10:53,,0,,,,,0
16876547,5,,,2013-06-01T19:41:38,,0,,2279816,,4032703,,2017-08-05T06:59:18,2017-08-05T06:59:18,,0,,,,,0
35830368,4,,,2016-03-06T17:55:02,,0,,2490343,,2490343,,2016-03-07T06:13:35,2016-03-07T06:13:35,,0,,,,,0
17604199,4,,,2013-07-11T21:55:32,,0,,1968395,,2141621,,2018-05-20T11:43:18,2018-05-20T11:43:18,,0,,,,,0
12101220,4,,,2012-08-23T23:06:51,,0,,410652,,410652,,2012-08-23T23:30:21,2012-08-23T23:30:21,,0,,,,,0
5780053,4,,,2011-04-25T15:37:38,,0,,572743,,732016,,2013-04-01T01:55:19,2013-04-01T01:55:19,,0,,,,,0
27687113,4,,,2014-12-29T10:27:57,,0,,1971187,,1971187,,2016-11-15T09:12:12,2016-11-15T09:12:12,,0,,,,,0
28463336,5,,,2015-02-11T19:58:15,,0,,354577,,354577,,2015-02-11T21:33:44,2015-02-11T21:33:44,,0,,,,,0
43134833,5,,,2017-03-31T07:22:27,,0,,-1,,-1,,2017-03-31T07:22:27,2017-03-31T07:22:27,,0,,,,,0
33714466,5,,,2015-11-14T23:10:55,,0,,-1,,-1,,2015-11-14T23:10:55,2015-11-14T23:10:55,,0,,,,,0
19352413,4,,,2013-10-14T01:51:26,,0,,2766176,,2766176,,2013-10-14T01:51:26,2013-10-14T01:51:26,,0,,,,,0
9006360,5,,,2012-01-25T16:36:28,,0,,34934,,34934,,2012-03-16T20:25:33,2012-03-16T20:25:33,,0,,,,,0
16153139,4,,,2013-04-22T17:30:09,,0,,2248717,,2248717,,2013-04-22T18:10:40,2013-04-22T18:10:40,,0,,,,,0
14588433,4,,,2013-01-29T17:15:31,,0,,736678,,378386,,2016-11-25T01:13:17,2016-11-25T01:13:17,,0,,,,,0
7808432,5,,,2011-10-18T14:00:02,,0,,-1,,-1,,2011-10-18T14:00:02,2011-10-18T14:00:02,,0,,,,,0
20306346,4,,,2013-11-30T22:26:40,,0,,1571407,,1571407,,2013-11-30T22:41:58,2013-11-30T22:41:58,,0,,,,,0
17996400,5,,,2013-08-01T14:08:33,,0,,2152558,,2152558,,2013-08-01T14:34:36,2013-08-01T14:34:36,,0,,,,,0
37370651,4,,,2016-05-22T04:45:37,,0,,1835403,,1835403,,2016-05-22T12:53:13,2016-05-22T12:53:13,,0,,,,,0
7451927,5,,,2011-09-17T01:47:26,,0,,-1,,-1,,2011-09-17T01:47:26,2011-09-17T01:47:26,,0,,,,,0
37389968,5,,,2016-05-23T11:38:12,,0,,2442099,,2442099,,2016-05-23T11:38:12,2016-05-23T11:38:12,,0,,,,,0
36196216,5,,,2016-03-24T08:50:46,,0,,-1,,-1,,2016-03-24T08:50:46,2016-03-24T08:50:46,,0,,,,,0
35454618,5,,,2016-02-17T10:53:37,,0,,1946501,,1946501,,2016-02-17T14:42:35,2016-02-17T14:42:35,,0,,,,,0
26863155,5,,,2014-11-11T10:52:52,,0,,3126646,,2753241,,2015-02-25T05:23:40,2015-02-25T05:23:40,,0,,,,,0
46538419,4,,,2017-10-03T06:32:50,,0,,1113772,,1113772,,2017-10-03T09:36:32,2017-10-03T09:36:32,,0,,,,,0
14962868,5,,,2013-02-19T16:46:22,,0,,-1,,-1,,2013-02-19T16:46:22,2013-02-19T16:46:22,,0,,,,,0
28713549,5,,,2015-02-25T07:33:58,,0,,-1,,-1,,2015-02-25T07:33:58,2015-02-25T07:33:58,,0,,,,,0
25005743,4,,,2014-07-28T23:08:36,,0,,320120,,320120,,2014-07-28T23:58:18,2014-07-28T23:58:18,,0,,,,,0
36569103,4,,,2016-04-12T09:28:22,,0,,1075289,,1075289,,2016-04-12T13:44:05,2016-04-12T13:44:05,,0,,,,,0
25223301,5,,,2014-08-09T21:37:11,,0,,-1,,-1,,2014-08-09T21:37:11,2014-08-09T21:37:11,,0,,,,,0
26996953,5,,,2014-11-18T14:41:22,,0,,1145792,,1145792,,2014-11-18T16:58:18,2014-11-18T16:58:18,,0,,,,,0
14658734,5,,,2013-02-02T04:51:35,,0,,1675954,,1675954,,2013-02-02T05:38:34,2013-02-02T05:38:34,,0,,,,,0
5111874,4,,,2011-02-24T23:30:35,,0,,73785,,315862,,2011-08-04T08:23:34,2011-08-04T08:23:34,,0,,,,,0
49164399,5,,,2018-03-08T02:27:39,,0,,-1,,-1,,2018-03-08T02:27:39,2018-03-08T02:27:39,,0,,,,,0
20039984,4,,,2013-11-18T04:15:43,,0,,2982225,,2982225,,2013-11-18T05:32:17,2013-11-18T05:32:17,,0,,,,,0
10237387,4,,,2012-04-19T21:53:58,,0,,630443,,630443,,2012-04-26T14:55:52,2012-04-26T14:55:52,,0,,,,,0
48484314,5,,,2018-01-28T07:55:53,,0,,7294900,,7294900,,2018-01-30T10:59:19,2018-01-30T10:59:19,,0,,,,,0
11488618,4,,,2012-07-15T01:10:55,,0,,707111,,707111,,2012-07-15T01:53:11,2012-07-15T01:53:11,,0,,,,,0
39141598,5,,,2016-08-25T09:32:30,,0,,-1,,-1,,2016-08-25T09:32:30,2016-08-25T09:32:30,,0,,,,,0
30965462,4,,,2015-06-21T14:13:44,,0,,296827,,296827,,2015-06-21T17:00:51,2015-06-21T17:00:51,,0,,,,,0
5769472,5,,,2011-04-24T08:17:23,,0,,163832,,1062617,,2016-02-05T22:10:35,2016-02-05T22:10:35,,0,,,,,0
7279034,4,,,2011-09-02T03:48:33,,0,,608772,,608772,,2011-09-02T07:34:06,2011-09-02T07:34:06,,0,,,,,0
15513576,5,,,2013-03-20T01:15:14,,0,,-1,,-1,,2013-03-20T01:15:14,2013-03-20T01:15:14,,0,,,,,0
34759679,4,,,2016-01-13T06:17:32,,0,,112671,,241475,,2016-10-20T06:10:28,2016-10-20T06:10:28,,0,,,,,0
25223430,4,,,2014-08-09T21:53:35,,0,,2801037,,2801037,,2014-08-09T22:44:51,2014-08-09T22:44:51,,0,,,,,0
7704530,5,,,2011-10-09T15:26:30,,0,,-1,,-1,,2011-10-09T15:26:30,2011-10-09T15:26:30,,0,,,,,0
15437098,5,,,2013-03-15T16:09:59,,0,,1900758,,769671,,2014-04-28T17:16:34,2014-04-28T17:16:34,,0,,,,,0
28011798,4,,,2015-01-18T16:05:28,,0,,1807667,,1807667,,2015-01-18T17:12:13,2015-01-18T17:12:13,,0,,,,,0
10557085,5,,,2012-05-11T18:56:40,,0,,426671,,42223,,2017-12-03T18:59:38,2017-12-03T18:59:38,,0,,,,,0
42930225,5,,,2017-03-21T14:39:08,,0,,3808675,,3808675,,2017-03-23T03:49:14,2017-03-23T03:49:14,,0,,,,,0
17633074,5,,,2013-07-13T18:32:25,,0,,,user1419445,,user1419445,2013-07-13T19:58:31,2013-07-13T19:58:31,,0,,,,,0
6953056,5,,,2011-08-05T07:46:14,,0,,1498427,,1916893,,2014-04-17T06:57:11,2014-04-17T06:57:11,,0,,,,,0
35068491,4,,,2016-01-28T17:50:24,,0,,1652962,,1652962,,2016-01-28T17:50:24,2016-01-28T17:50:24,,0,,,,,0
39206821,5,,,2016-08-29T12:52:16,,0,,1184073,,1184073,,2017-06-01T22:26:07,2017-06-01T22:26:07,,0,,,,,0
10056526,5,,,2012-04-07T17:06:28,,0,,819071,,819071,,2012-04-08T03:06:40,2012-04-08T03:06:40,,0,,,,,0
45539830,4,,,2017-08-07T05:16:26,,0,,4501804,,4501804,,2017-08-09T13:40:33,2017-08-09T13:40:33,,0,,,,,0
5689135,4,,,2011-04-16T19:48:16,,0,,83805,,1709762,,2013-12-11T23:08:46,2013-12-11T23:08:46,,0,,,,,0
49896619,4,,,2018-04-18T09:53:45,,0,,317915,,317915,,2018-04-19T08:32:59,2018-04-19T08:32:59,,0,,,,,0
39742180,4,,,2016-09-28T08:39:11,,0,,2411320,,2411320,,2016-09-29T08:56:33,2016-09-29T08:56:33,,0,,,,,0
