Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Count,Modified
47410448,2,,47410265,2017-11-21T10:12:50,,0,,"<p>You can use <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Object/assign"" rel=""nofollow noreferrer"">Object.assign</a> to merge these objects</p>&#xA;&#xA;<p>Update existing object&#xA;<div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">&#xD;&#xA;<div class=""snippet-code"">&#xD;&#xA;<pre class=""snippet-code-js lang-js prettyprint-override""><code>const theme = {&#xD;&#xA;  colors: {&#xD;&#xA;    base: '#fff',&#xD;&#xA;    accent: '#ff0000'&#xD;&#xA;  }&#xD;&#xA;}&#xD;&#xA;&#xD;&#xA;const themeOverride = {&#xD;&#xA;  colors: {&#xD;&#xA;    accent: '#ff8900'&#xD;&#xA;  }&#xD;&#xA;}&#xD;&#xA;&#xD;&#xA;Object.assign(theme.colors, themeOverride.colors)&#xD;&#xA;&#xD;&#xA;console.log(theme)</code></pre>&#xD;&#xA;</div>&#xD;&#xA;</div>&#xD;&#xA;</p>&#xA;&#xA;<p>Or create new object</p>&#xA;&#xA;<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">&#xD;&#xA;<div class=""snippet-code"">&#xD;&#xA;<pre class=""snippet-code-js lang-js prettyprint-override""><code>const theme = {&#xD;&#xA;  colors: {&#xD;&#xA;    base: '#fff',&#xD;&#xA;    accent: '#ff0000'&#xD;&#xA;  }&#xD;&#xA;}&#xD;&#xA;&#xD;&#xA;const themeOverride = {&#xD;&#xA;  colors: {&#xD;&#xA;    accent: '#ff8900'&#xD;&#xA;  }&#xD;&#xA;}&#xD;&#xA;&#xD;&#xA;newTheme = { colors: Object.assign({}, theme.colors, themeOverride.colors) }&#xD;&#xA;&#xD;&#xA;console.log(newTheme)</code></pre>&#xD;&#xA;</div>&#xD;&#xA;</div>&#xD;&#xA;</p>&#xA;",8944610,,8944610,,2017-11-21T10:22:58,2017-11-21T10:22:58,,,,2,,,,4,1
31891016,2,,31825493,2015-08-08T08:01:01,,0,,"<p>Use Python and ArcPy to call the <a href=""http://desktop.arcgis.com/en/desktop/latest/tools/conversion-toolbox/raster-to-other-format.htm"" rel=""nofollow"">Raster to Other Format</a> tool:</p>&#xA;&#xA;<pre><code>import arcpy&#xA;arcpy.env.workspace = ""/path/to/directory""&#xA;arcpy.RasterToOtherFormat_conversion(""in_images/myimage.png"",""out_images"",""TIFF"")&#xA;</code></pre>&#xA;&#xA;<p>This assumes of course that your PNG is already georeferenced. If not, you need to georeference it first. This is usually done with ArcMap's <a href=""http://desktop.arcgis.com/en/desktop/latest/manage-data/raster-and-images/fundamentals-for-georeferencing-a-raster-dataset.htm"" rel=""nofollow"">Georeferencing toolbar</a> because it requires manual intervention.</p>&#xA;",720773,,,,,2015-08-08T08:01:01,,,,0,,,,1,1
4855148,2,,4854546,2011-01-31T19:31:54,,0,,"<ol>&#xA;<li>You can't do it.</li>&#xA;<li>Even if you could, you can't use it.</li>&#xA;</ol>&#xA;&#xA;<p>A typical usage of <code>instanceof</code> looks like</p>&#xA;&#xA;<pre><code>void somemethod(Collection c) {&#xA;    if (c instanceof List) {...}&#xA;}&#xA;&#xA;somemethod(new ArrayList());&#xA;</code></pre>&#xA;&#xA;<p>The important thing here is that you get an object of a supertype (here: Collection) which may or may not be instance of a subtype (here: List). With primitives this is impossible:</p>&#xA;&#xA;<pre><code>void anothermethod(double x) {&#xA;    .... // &lt;------ X&#xA;}&#xA;&#xA;anothermethod(42);&#xA;</code></pre>&#xA;&#xA;<p>At the point X there's a variable x of type double, there's no hidden information about some int 42. The actual parameter 42 didn't masquerade as double, it's got <strong>converted</strong> to a double. That's why instanceof makes no sense for primitives.</p>&#xA;",581205,,,,,2011-01-31T19:31:54,,,,0,,,,1,1
45630331,1,,,2017-08-11T08:24:09,,0,26,<p>I have recently downloaded an Android app for text to speech and successfully imported it to Android Studio. But it fails to work. When I enter some text and click on the Speak Out button I have no result in my headphones. I find this very surprising as my headphones' speakers and mic are working fine with Skype. Please help.</p>&#xA;,3354931,,2001468,,2017-08-11T17:46:18,2017-08-11T17:46:18,Text to speech Android app failing to work,<android><android-studio><text-to-speech>,0,2,,,,6,1
45505090,2,,45501136,2017-08-04T10:59:35,,0,,"<p>Check the specification for <a href=""https://docs.microsoft.com/en-us/rest/api/cognitiveservices/bing-web-api-v5-reference#mkt"" rel=""nofollow noreferrer"">Bing Web Search API</a>. Possibly this might be as simple as changing <em>market</em> to <em>mkt</em>(since you listed all the other parameters as used). And that means you should have a value for <em>setLang</em> as well.</p>&#xA;&#xA;<p>You're not getting Spanish posts at all?</p>&#xA;&#xA;<p>In that case, see <a href=""https://stackoverflow.com/a/45565044/7152407"">here</a>.</p>&#xA;&#xA;<blockquote>&#xA;  <p>Bing results are based on relevance. Regardless of Market or Language.&#xA;  If the result is deemed relevant. It will rank higher compared to the&#xA;  selected language, and appear in the results.</p>&#xA;  &#xA;  <p>Freshness affects the results, in that you need relevant(popular)&#xA;  sites in your language. For them to attain sufficient relevance in the&#xA;  selected time period.</p>&#xA;  &#xA;  <p>You cannot rely on Bing returning a single language exclusively, with&#xA;  the settings as they are.</p>&#xA;</blockquote>&#xA;",7152407,,7152407,,2017-08-09T12:49:02,2017-08-09T12:49:02,,,,10,,,,13,1
48957660,2,,48957636,2018-02-23T23:32:00,,2,,"<p><code>Action&lt;SpecialEvent&gt;</code> cannot be used as <code>Action&lt;EventBase&gt;</code>.</p>&#xA;&#xA;<p>Use <code>Delegate</code> to abstract the parameters and then cast it back:</p>&#xA;&#xA;<pre><code>public class FooHandler&#xA;{&#xA;    internal Dictionary&lt;Type, Delegate&gt; _validTypes = new Dictionary&lt;Type, Delegate&gt;();&#xA;&#xA;    internal void RegisterFor&lt;T&gt;(Action&lt;T&gt; handlerFcn) where T : EventBase&#xA;    {&#xA;        _validTypes.Add(typeof(T), handlerFcn);&#xA;    }&#xA;&#xA;    internal void ExecuteHandler&lt;T&gt;(T value) where T : EventBase&#xA;    {&#xA;        var handler = (Action&lt;T&gt;)_validTypes[typeof(T)];&#xA;        handler(value);&#xA;    }&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>Use it like this:</p>&#xA;&#xA;<pre><code>var handler = new Action&lt;SpecialEvent&gt;(ev =&gt; { Console.WriteLine(""works!""); });&#xA;FooHandler.RegisterFor&lt;SpecialEvent&gt;(handler);&#xA;FooHandler.ExecuteHandler(new SpecialEvent());&#xA;</code></pre>&#xA;",6314639,,6314639,,2018-02-23T23:56:13,2018-02-23T23:56:13,,,,0,,,,4,1
33601420,1,,,2015-11-09T02:06:28,,0,69,"<p>I'm a bit confused as to what's happening with my code.  I have a tk window that produces plots from data.  when I click the ""ALL"" button, all the plots should be made with their respective functions, and I'd like for the tk window to pop back to the top.  It does the lift command, but the other windows finish plotting after this command is finished.  the result is that the window is #3 or 4 or something.  How do I make sure lift runs when the other commands are finished?</p>&#xA;&#xA;<pre><code>def display_all(self):&#xA;    for x in range(0,len(self.thePlots)):&#xA;        # call all the plot functions&#xA;        --not included--&#xA;    self.lift()&#xA;</code></pre>&#xA;",5258731,,,,,2015-11-09T02:06:28,"Python TK.lift() and matplotlib. Lift won't execute ""on time""",<python><matplotlib><tk>,0,3,,,,5,1
25017805,1,25017853,,2014-07-29T14:26:01,,0,43,"<p>In my php coding, by means of URL, it identifies the company.&#xA;For example, if company name is comp1 then it's url will be <code>www.comp1.com</code> and for comp2 <code>www.comp2.com</code></p>&#xA;&#xA;<p>It will automatically put <code>company_id</code> in session by URL.</p>&#xA;&#xA;<p><strong>Problem</strong></p>&#xA;&#xA;<p>Do I need to copy entire code of comp1 to comp2 to establish new company? Is there any way to do this kind of thing? I can not redirect URL. Because it will change URL after redirecting.&#xA;Database will be same for every companies.</p>&#xA;&#xA;<p>Let me know if you need more information. Thank you.</p>&#xA;",3067928,,,,,2014-07-29T14:39:22,separate two different companies by URL,<php>,2,1,,,,3,1
25315154,1,,,2014-08-14T18:30:19,,0,35,"<p>Additional note, I've added an image below to give you a better idea of the change I'm suggesting which I need comment on. <a href=""https://imgur.com/QoguBDB"" rel=""nofollow noreferrer"">http://imgur.com/QoguBDB</a></p>&#xA;&#xA;<p>Just to note, my question is is not about creating many fixed aspect ratios for different devices. Because IMO, eventually a device will be produced that will have weird aspect ratios. So no, I'm interested in advice on how to design with <strong>a portion of the screen stretched</strong> or somewhat similar ideas.</p>&#xA;&#xA;<p>I've developed simple android apps before but I'm looking for a <strong>game specific solution</strong> to filling a screen, without stretching the whole graphics. <em>this is different from the proposed duplicate about creating multiple layouts <a href=""https://stackoverflow.com/questions/20790466/android-responsive-design"">Android Responsive design</a></em></p>&#xA;&#xA;<p>So far I've tried:</p>&#xA;&#xA;<ul>&#xA;<li>Stretching : renders out of proportion on wrong aspect ratios.</li>&#xA;<li>Extend Viewport : ugly black bars on side of screen.</li>&#xA;</ul>&#xA;&#xA;<p>I have a vague idea that I need to declare a portion of the screen that will be stretched, for example 'the sky', or 'bottom menu'. So for example if I'm doing a platformer:</p>&#xA;&#xA;<pre><code>Vector bottomLeft = 0,0;&#xA;Vector topRight = DeviceScreenGraphics.getTopRight();&#xA;camera.setViewport(bottomLeft, topRight);&#xA;renderBackground(...);&#xA;renderForeground(...);&#xA;*renderScore(DeviceScreenGraphics.width/2 - currentScore.x/2, topRight.y - currentScore.inverseY);*&#xA;renderHero(...);&#xA;renderBottomBar(...);&#xA;</code></pre>&#xA;&#xA;<p>However, I hit a bump when I have to render a popup into the middle of the screen? ++ seems like I need to add more relative positioning, this is troublesome especially when catching tap positions. ++ </p>&#xA;&#xA;<pre><code>Vector diffFromTopRight = topRight - MyFixedAspectRatio.getTopRight();&#xA;renderPopup(popup.x + diffFromTopRight.x/2, innerTopRight + diffFromTopRight.y/2);&#xA;</code></pre>&#xA;&#xA;<p>Am I heading in the right direction, if anyone has experience and could please guide me on such ideas? Should most of my ""top floating elements"" such as score be rendered to (Graphics.middle - Score.width/2,Graphics.top - Score.inverseY)? And popups ?</p>&#xA;&#xA;<p>Any suggestions would be greatly appreciated...</p>&#xA;",3774630,,-1,,2017-05-23T12:29:27,2014-08-14T20:25:50,"Responsive Android Design (Not by Stretching or ""MultipleX Layouts"")",<android><mobile><responsive-design><viewport>,0,2,,2014-08-14T18:31:41,,9,1
9108704,2,,9108671,2012-02-02T07:41:31,,0,,"<p>If both <code>a</code> and <code>b</code> are instances of the same class, you can't do that. Both instances have the same methods (aka behaviour in OOP speak).</p>&#xA;",,user647772,,,,2012-02-02T07:41:31,,,,0,,,,1,1
2068473,1,2384015,,2010-01-15T00:04:59,,1,579,"<p>i have been in the RDBMS world for many years now but wish to explore the whole nosql movement.  so here's my first question:</p>&#xA;&#xA;<p>is it bad practice to have the possibility of duplicate keys?  for example, an address book keyed off of last name (most probably search item?) could have multiple entities.  is it bad practice to use the last name then?  is the key supposed to be the most ""searchable"" definition of the entity?  are there any resources for ""best practices"" in this whole new world (for me)?</p>&#xA;&#xA;<p>i'm intrigued by tokyo cabinet (and specifically the tc interface) but don't know how to iterate through different entities that have the same key (e.g. see above).  i can only get the first entity.  anyway, thanks in advance for the help</p>&#xA;",251174,,,,,2010-03-05T01:40:37,key/value (general) and tokyo cabinet (python tc-specific) question,<python><tokyo-cabinet>,2,0,,,,2,1
21873807,2,,21765156,2014-02-19T07:28:17,,1,,"<p>Have a look at these modules:</p>&#xA;&#xA;<pre><code>using Microsoft.SmartDevice.Connectivity;&#xA;using Microsoft.SmartDevice.Connectivity.Interface;&#xA;using Microsoft.SmartDevice.MultiTargeting.Connectivity;&#xA;</code></pre>&#xA;&#xA;<p>You can get the list of devices using</p>&#xA;&#xA;<pre><code>var devices = new MultiTargetingConnectivity(CultureInfo.CurrentCulture.LCID).ToList();&#xA;</code></pre>&#xA;&#xA;<p>Whatever you want to do, you can look at the <a href=""http://wptools.codeplex.com/"" rel=""nofollow"">source of the WP Power Tools application</a>.</p>&#xA;",1701563,,,,,2014-02-19T07:28:17,,,,0,,,,1,1
13115893,1,13118673,,2012-10-29T04:34:26,,0,237,<p>We are trying to access a Rails application running on a Ubuntu machine from a Windows machine and the time it takes to load the application is extremely slow. The ping operation from the Windows machine to the Ubuntu machine comes back in &lt; 1ms. How do I debug this issue?</p>&#xA;,136088,,,,,2012-10-29T09:14:02,Rails application access is very slow,<ruby-on-rails><latency>,1,2,,,,4,1
25058977,1,25087341,,2014-07-31T12:34:10,,3,3635,"<p>I have multiple feature files and I would really love to run just one file or just one scenario or just one tag.&#xA;I know I could just provide one file in my specs in my cucumberConf.js, but I would like to run it once without fiddling with my cucumberConf.js.&#xA;Which arguments do I need to type in when running protractor?</p>&#xA;",671457,,,,,2017-06-13T15:17:09,How to run only one feature file when running protractor with cucumber?,<protractor><cucumberjs>,3,0,,,,2,1
25350661,1,25351288,,2014-08-17T15:28:34,,0,97,"<p>I have two text boxes whose values are 'yes' and 'no'. When I type 'yes' in the first text box, it beeps and the same should happen with the remaining text box. The sound should play <strong>only once</strong> when I enter the correct value in the corresponding text boxes. </p>&#xA;&#xA;<p>In my case, the sound is repeating again and again... I don't know what might be the cause.</p>&#xA;&#xA;<pre><code>&lt;input type=""text"" id=""question""/&gt;&#xA;&lt;input type=""text"" id=""question1""/&gt; &#xA;&lt;audio src=""beep.mp3"" id=""mp3"" preload=""auto""&gt;&lt;/audio&gt;&#xA;&#xA;function checkResults() {&#xA;&#xA;    if ($('#question').val().toLowerCase() == 'yes') {&#xA;            document.getElementById(""mp3"").play();&#xA;&#xA;    }&#xA;&#xA;    if ($('#question1').val().toLowerCase() == 'no') {&#xA;        document.getElementById(""mp3"").play();&#xA;    }&#xA;&#xA;&#xA;}&#xA;&#xA;$('input').blur(checkResults);&#xA;</code></pre>&#xA;",3622856,,466862,,2014-08-17T15:58:52,2014-08-17T16:39:32,.blur() sound notifications,<javascript><jquery><html>,1,2,,,,6,1
29067509,1,,,2015-03-15T23:31:13,,0,79,"<p><strong>Im building a friendship website. I have a question table that is populated when a user creates an account.</strong></p>&#xA;&#xA;<p>Each question is has a drop down menu.</p>&#xA;&#xA;<p>The issue im having is there are questions that are not mandatory for the user to answer.</p>&#xA;&#xA;<p><strong>Mandatory Questions Example:</strong></p>&#xA;&#xA;<p>What is your favorite color?</p>&#xA;&#xA;<p><strong>Non Manditory Questions Example</strong></p>&#xA;&#xA;<p>What is your religion?</p>&#xA;&#xA;<p><strong>Which method is correct for storing non mandatory questions in this scenario. The user Question table is going to be huge,which method is better considering performance here when i left join these three tables.</strong></p>&#xA;&#xA;<p><strong><em>Method 1</em></strong> </p>&#xA;&#xA;<p>Store a prefer not to say for questions  that are non mandatory and have not be answered by the user on initial sign up.</p>&#xA;&#xA;<p><strong>User Table</strong></p>&#xA;&#xA;<pre><code> userID | username&#xA; 1      | jake&#xA;</code></pre>&#xA;&#xA;<p><strong>User Question Table</strong></p>&#xA;&#xA;<pre><code> id | userid | question&#xA; 1  | 1 | 1&#xA; 1  | 1 | 5&#xA;</code></pre>&#xA;&#xA;<p><strong>Questions Table</strong></p>&#xA;&#xA;<pre><code>id | Question                     | Answer &#xA;1  | What is your favorite color  | green&#xA;2  | What is your favorite color  | blue&#xA;3  | What is the users religion   | Christian&#xA;4  | What is the users religion   | Jewish&#xA;5  | What is the users religion   | Prefer not to answer&#xA;</code></pre>&#xA;&#xA;<p><strong>OR</strong> </p>&#xA;&#xA;<p><strong><em>Method 2</em></strong></p>&#xA;&#xA;<p>Dont store any value since the user did not answer the question on initial sign up form.</p>&#xA;&#xA;<p><strong>User Table</strong></p>&#xA;&#xA;<pre><code> userID | username&#xA; 1      | jake&#xA;</code></pre>&#xA;&#xA;<p><strong>User Question Table</strong></p>&#xA;&#xA;<pre><code> id | userid | question&#xA; 1  | 1 | 1&#xA;&#xA;id | Question                     | Answer &#xA;1  | What is your favorite color  | green&#xA;2  | What is your favorite color  | blue&#xA;3  | What is the users religion   | Christian&#xA;4  | What is the users religion   | Jewish&#xA;</code></pre>&#xA;",3924242,,,,,2015-03-16T06:19:25,Friendship Website SQL Table Design for non mandatory fields in table,<sql><database><design>,1,2,,,,4,1
5843256,2,,1551240,2011-04-30T16:53:46,,0,,"<p>I'm not sure why the code doesn't work, since I can't check the the whole environment (disk, memory dump, etc)...but what I can say is...the code is wrong. You are loading the second program, not at <code>0x8000</code> (that was the point of using <code>0rg 0x8000</code> right?), but at <code>0x80000</code>.</p>&#xA;&#xA;<p>The reason being, you are using the segment:offset addressing in the wrong way,&#xA;the address <code>0x8000:0x0000</code> is resolved to the linear address <code>0x80000</code>, since&#xA;the segment value is shifted left by 4 bits an then added to the offset.</p>&#xA;&#xA;<p>To resolve this problem, you should take a look at a memory dump and see if&#xA;the program works as you expect it too....either that or you're loading the&#xA;wrong sectors of the disk.</p>&#xA;",440080,,701988,,2012-01-02T07:34:37,2012-01-02T07:34:37,,,,0,,,,2,1
24739981,2,,24737961,2014-07-14T15:21:00,,0,,"<p>You could compare <code>$data</code> against null</p>&#xA;&#xA;<pre><code>if ($data == null)&#xA;{&#xA;   echo ""It's empty!"";&#xA;}&#xA;else&#xA;{&#xA;   foreach ($data as $asset)&#xA;   {&#xA;      echo $asset-&gt;alt;&#xA;   }&#xA;}&#xA;</code></pre>&#xA;",1679011,,,,,2014-07-14T15:21:00,,,,0,,,,1,1
8589323,2,,8589238,2011-12-21T11:49:34,,0,,<p>DynDns is probably what you need.</p>&#xA;,1084608,,,,,2011-12-21T11:49:34,,,,1,,,,2,1
14299837,1,14299922,,2013-01-13T01:41:06,,1,203,"<p>I would like to load the progressview's status, when I start my app again. I have an int, which I save every time.  the progressview is full if the int = 18.</p>&#xA;&#xA;<p>I used this code:</p>&#xA;&#xA;<pre><code>IBOutlet UIProgressView *progress1;&#xA;&#xA;&#xA;-(void)progress1{&#xA;    [progress1  setProgress:progress1.progress+0.055];&#xA;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>in viewdidappear/viewdidload:</p>&#xA;&#xA;<pre><code>[progress1 setProgress:0.0];&#xA;</code></pre>&#xA;&#xA;<p>so if I answered 9/18 , and my progress bar is at half, and I close my app, next time when I start again, it still at half, not 0.0 </p>&#xA;",1580269,,871434,,2013-01-13T01:46:52,2013-01-13T01:58:53,How can I load UIProgressView status?,<ios><xcode><cocoa-touch><uiprogressview>,1,3,,,,5,1
24191703,1,,,2014-06-12T18:42:57,,-1,48,"<p>fellas. I have this code that appends a row with some elements, among them an input file:</p>&#xA;&#xA;<pre><code>$('#uploadDocumentoEnviarAseguradora').on('click', function() {&#xA;    var num_ficheros = $('.lista-ficheros').length + 1;&#xA;&#xA;    var linea = '&lt;div class=""form-group""&gt;&lt;div class=""row form-horizontal lista-ficheros""&gt;&lt;div class=""col-xs-9""&gt;&lt;/div&gt;&lt;input type=""file"" id=""docEnviarAseguradora' + num_ficheros + '"" class=""documentoEnviarAseguradora""/&gt;&lt;button class=""btn btn-default btn-xs"" id=""uploadDocumento""&gt;&lt;span class=""glyphicon glyphicon-trash""&gt;&lt;/span&gt;&lt;/button&gt;&lt;/div&gt;&lt;/div&gt;';&#xA;    $(this).parent().parent().parent().append(linea);&#xA;    $(""#docEnviarAseguradora"" + num_ficheros).click();&#xA;});&#xA;</code></pre>&#xA;&#xA;<p>And I have that one that handles when that new input file gets clicked.</p>&#xA;&#xA;<pre><code>$('documentoEnviarAseguradora').on('change',function() {&#xA;    alert(""pos ok"");&#xA;});&#xA;</code></pre>&#xA;&#xA;<p>But I get no response when I load the file on my input file. Can you see what I'm doing wrong? Thank you in advance :)</p>&#xA;",2783275,,,,,2014-06-12T18:44:09,My appended elements don't catch 'on' event,<javascript><jquery>,1,0,0,2014-06-12T19:03:48,,2,1
18835016,2,,11606007,2013-09-16T18:41:58,,0,,"<p>Durgesh's approach does work.</p>&#xA;&#xA;<p>I also used such KVC solutions many times.&#xA;Despite it seems to be undocumented, but it works. Frankly, you don't use any&#xA;private methods here - only Key-Value Coding which is legal.</p>&#xA;&#xA;<p>P.S. Yesterday my new app appeared at AppStore without any problems with this approach. And it is not the first case when I use KVC in changing some read-only properties (like navigatonBar) or private ivars.</p>&#xA;",2066428,,,,,2013-09-16T18:41:58,,,,7,,,,8,1
15665167,2,,15619503,2013-03-27T17:15:09,,0,,"<p>Yes, and you're already using it. Magento uses magic methods - to set the value of the attribute custom_attribute to $value, do this:</p>&#xA;&#xA;<pre><code>$product-&gt;setCustomAttribute($value)&#xA;</code></pre>&#xA;&#xA;<p>To set the value of some_other_thing to $value, do this:</p>&#xA;&#xA;<pre><code>$product-&gt;setSomeOtherThing($value)&#xA;</code></pre>&#xA;&#xA;<p>Seeing the pattern?</p>&#xA;&#xA;<p>Or, you can use the setData method directly:</p>&#xA;&#xA;<pre><code>$product-&gt;setData('custom_attribute', $value)&#xA;</code></pre>&#xA;",494643,,,,,2013-03-27T17:15:09,,,,0,,,,1,1
10664952,2,,10663995,2012-05-19T11:54:18,,0,,"<p>Create a radio group with two options, both unchecked. Hide the textfields. With an onclick event on the radio buttons you can show one of the textboxes. Now you can add a required validator to the radio buttons. A little workaround, but the result is the same.</p>&#xA;",617576,,,,,2012-05-19T11:54:18,,,,0,,,,1,1
25014757,1,25236755,,2014-07-29T11:57:59,,0,959,"<p>I have the same issue that the one answered here : <a href=""https://stackoverflow.com/questions/17763003/transliteration-in-typeahead-js"">Transliteration in typeahead.js</a></p>&#xA;&#xA;<p>But I can't use the workaround in the answer because the list of suggestion is dynamic !&#xA;Is there a way to let the user use non-ascii character (é,à,è,ë,etc..) in their query ?</p>&#xA;",626748,,-1,,2017-05-23T12:05:00,2014-08-11T06:05:00,typeahead.js user query in utf-8,<character-encoding><typeahead.js>,1,1,,,,4,1
22381241,2,,22381166,2014-03-13T14:11:40,,0,,"<p>ActiveRecord's <code>where</code> can take an array of IDs and search against that:</p>&#xA;&#xA;<pre><code>def self.with_category_ids(category_ids_array)&#xA;  where(:category_id =&gt; category_ids_array)&#xA;end&#xA;</code></pre>&#xA;&#xA;<p>Would be a class method that returns all <code>Word</code> objects that have a <code>category_id</code> which is ""<code>in</code>"" <code>category_ids_array</code>.</p>&#xA;",1174001,,,,,2014-03-13T14:11:40,,,,0,,,,1,1
11050729,2,,11050562,2012-06-15T12:34:00,,0,,"<pre><code>import re&#xA;array=re.split(r'\s+|:-',mystring)&#xA;</code></pre>&#xA;&#xA;<p>In the regex, <code>\s+</code> matches whitespace whereas <code>:-</code> matches that literal sequence in the string.  the pipe (<code>|</code>) is re's way of saying match if either of these conditions matches.</p>&#xA;&#xA;<p>Of course, you could change <code>""\s+""</code> to <code>""\s""</code> or even <code>"" ""</code> if you wanted to be sure to split on a single space as requested in your question.</p>&#xA;",748858,,748858,,2012-06-15T13:15:08,2012-06-15T13:15:08,,,,0,,,,2,1
20708369,2,,20699938,2013-12-20T16:52:44,,0,,"<p>When unit testing you view models you will need to create dummy implementations for the view model's dependencies. First of all check that you are using interfaces and not classes to when passing the dependencies to your view model. For example, instead of this:</p>&#xA;&#xA;<pre><code>public MyViewModel(RegionManager rm, UnityContainer container) { ... }&#xA;</code></pre>&#xA;&#xA;<p>You can use interfaces like this:</p>&#xA;&#xA;<pre><code>public MyViewModel(IRegionManager rm, IUnityContainer container) { ... }&#xA;</code></pre>&#xA;&#xA;<p>Then, you can create dummy classes that implement those interfaces. If you are using a dependency injection container in your tests too, you can also export the dummy classes to it by mapping the interfaces to their corresponding implementations.</p>&#xA;&#xA;<p>For the particular case of the <strong>Region Manager</strong> you can create a simple implementation of the <strong>IRegionManager</strong> interface that will simply host a collection of dummy <strong>IRegions</strong> to be used in your view model. Like this, no UI is required to test the view model's behavior.</p>&#xA;",2903653,,,,,2013-12-20T16:52:44,,,,0,,,,1,1
3869105,2,,109631,2010-10-06T02:22:24,,0,,<p>You should try JoinVPS. It's cheap and enough reliable.</p>&#xA;,467488,,,,,2010-10-06T02:22:24,,,,1,,,,2,1
7977678,1,,,2011-11-02T08:49:18,,0,555,"<p>I look for all my contacts and include the related notes by using this (which works fine):</p>&#xA;&#xA;<pre><code>    @contact = Contact.find(params[:id], :include =&gt; :notes) &#xA;</code></pre>&#xA;&#xA;<p>However, I want to sort the included notes by the created_at date, how can I achieve this?</p>&#xA;&#xA;<p>Thanks,&#xA;John</p>&#xA;",481554,,639654,,2011-11-02T09:41:44,2011-11-02T12:40:25,Sort included resource by date,<ruby-on-rails><sorting>,1,2,,,,4,1
26330919,2,,26330847,2014-10-12T23:04:39,,3,,"<p>I believe that this script accomplishes what you want:</p>&#xA;&#xA;<pre><code>#!/bin/sh&#xA;ls -1 -d ""${1:-.}""/*/&#xA;</code></pre>&#xA;&#xA;<p>Usage example:</p>&#xA;&#xA;<pre><code>$ bash ./script.sh  /usr/X11R6&#xA;/usr/X11R6/bin&#xA;/usr/X11R6/man&#xA;</code></pre>&#xA;&#xA;<p>Explanation:</p>&#xA;&#xA;<ul>&#xA;<li><p><code>-1</code> tells ls to print each file/directory on a separate line</p></li>&#xA;<li><p><code>-d</code> tells <code>ls</code> to list directories by name instead of their contents</p></li>&#xA;<li><p>The shell will <code>${1:-.}</code> to be the first argument to the script if there is one or <code>.</code> (which means the current directory) if there isn't.</p></li>&#xA;</ul>&#xA;&#xA;<h3>Enhancement</h3>&#xA;&#xA;<p>The above script displays a <code>/</code> at the end of each directory name.  If you don't want that, we can use <code>sed</code> to remove trailing slashes from the output:</p>&#xA;&#xA;<pre><code>#!/bin/sh&#xA;ls -1d ${1:-.}/*/ | sed 's|/$||'&#xA;</code></pre>&#xA;&#xA;<h3>Revised Version of Your Script</h3>&#xA;&#xA;<p>Starting with your script, some simplifications can be made:</p>&#xA;&#xA;<pre><code>#!/bin/bash&#xA;echo -n ""Enter a directory to load files: ""&#xA;IFS= read d&#xA;d=${d:-$PWD}&#xA;for i in ""$d""/*/&#xA;do&#xA;    echo ${i%%/}&#xA;done&#xA;</code></pre>&#xA;&#xA;<p>Notes:</p>&#xA;&#xA;<ul>&#xA;<li><p><code>IFS= read d</code></p>&#xA;&#xA;<p>Normally leading and trailing white space are stripped before the input is assigned to <code>d</code>.  By setting <code>IFS</code> to an empty value, however, leading and trailing white space will be preserved.  Thus this will work even if the pathologically strange case where the user specifies a directory whose name begins or ends with white space.</p>&#xA;&#xA;<p>If the user enters a backslash, the shell will try to process it as an escape.  If you don't like that, use <code>IFS= read -r d</code> and backslashes will be treated as normal characters, not escapes.</p></li>&#xA;<li><p><code>d=${d:-$PWD}</code></p>&#xA;&#xA;<p>If the user supplied a value for <code>d</code>, this leaves it unchanged.  If he didn't, this assigns it to <code>$PWD</code>.</p></li>&#xA;<li><p><code>for i in ""$d""/*/</code></p>&#xA;&#xA;<p>This will loop over every subdirectory of <code>$d</code> and will correctly handle subdirectory names with spaces, tabs, or any other odd character.</p>&#xA;&#xA;<p>By contrast, consider:</p>&#xA;&#xA;<pre><code>for i in $(ls -d */)&#xA;</code></pre>&#xA;&#xA;<p>After <code>ls</code> executes here, the shell will split up the output into individual words.  This is called ""word splitting"" and is why this form of the <code>for</code> loop should be avoided.</p>&#xA;&#xA;<p>Notice the double-quotes in <code>for i in ""$d""/*/</code>.  They are there to prevent word splitting on <code>$d</code>.</p></li>&#xA;</ul>&#xA;",3030305,,3030305,,2014-10-12T23:55:03,2014-10-12T23:55:03,,,,2,,,,8,1
